<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
AAPL,0,20160126,093124,99.470000000,100
AAPL,0,20160126,093126,99.500000000,100
AAPL,0,20160126,093126,99.500000000,100
AAPL,0,20160126,093129,99.480000000,100
AAPL,0,20160126,093129,99.480000000,100
AAPL,0,20160126,093129,99.470000000,100
AAPL,0,20160126,093131,99.460000000,100
AAPL,0,20160126,093132,99.460000000,100
AAPL,0,20160126,093132,99.460000000,100
AAPL,0,20160126,093132,99.460000000,100
AAPL,0,20160126,093132,99.460000000,100
AAPL,0,20160126,093132,99.430000000,100
AAPL,0,20160126,093133,99.410000000,100
AAPL,0,20160126,093134,99.400000000,100
AAPL,0,20160126,093135,99.390000000,100
AAPL,0,20160126,093135,99.380000000,100
AAPL,0,20160126,093136,99.410000000,100
AAPL,0,20160126,093136,99.390000000,100
AAPL,0,20160126,093136,99.360000000,100
AAPL,0,20160126,093136,99.340000000,100
AAPL,0,20160126,093136,99.340000000,200
AAPL,0,20160126,093136,99.350000000,100
AAPL,0,20160126,093136,99.350000000,100
AAPL,0,20160126,093136,99.350000000,138
AAPL,0,20160126,093136,99.330000000,100
AAPL,0,20160126,093136,99.330000000,100
AAPL,0,20160126,093136,99.320000000,100
AAPL,0,20160126,093136,99.290000000,100
AAPL,0,20160126,093136,99.290000000,200
AAPL,0,20160126,093136,99.290000000,100
AAPL,0,20160126,093137,99.270000000,400
AAPL,0,20160126,093138,99.290000000,100
AAPL,0,20160126,093138,99.300000000,100
AAPL,0,20160126,093139,99.310000000,100
AAPL,0,20160126,093140,99.400000000,100
AAPL,0,20160126,093140,99.400000000,100
AAPL,0,20160126,093140,99.400000000,100
AAPL,0,20160126,093140,99.410000000,100
AAPL,0,20160126,093141,99.330000000,100
AAPL,0,20160126,093142,99.300000000,100
AAPL,0,20160126,093142,99.270000000,100
AAPL,0,20160126,093144,99.300000000,100
AAPL,0,20160126,093144,99.300000000,100
AAPL,0,20160126,093145,99.310000000,100
AAPL,0,20160126,093145,99.310000000,100
AAPL,0,20160126,093145,99.310000000,100
AAPL,0,20160126,093146,99.310000000,100
AAPL,0,20160126,093146,99.310000000,100
AAPL,0,20160126,093148,99.350000000,100
AAPL,0,20160126,093148,99.320000000,100
AAPL,0,20160126,093149,99.320000000,100
AAPL,0,20160126,093151,99.330000000,100
AAPL,0,20160126,093151,99.330000000,100
AAPL,0,20160126,093151,99.330000000,100
AAPL,0,20160126,093151,99.360000000,100
AAPL,0,20160126,093151,99.360000000,100
AAPL,0,20160126,093154,99.320000000,100
AAPL,0,20160126,093155,99.340000000,100
AAPL,0,20160126,093155,99.340000000,100
AAPL,0,20160126,093157,99.300000000,100
AAPL,0,20160126,093158,99.380000000,100
AAPL,0,20160126,093159,99.360000000,100
AAPL,0,20160126,093200,99.350000000,100
AAPL,0,20160126,093201,99.340000000,100
AAPL,0,20160126,093201,99.340000000,100
AAPL,0,20160126,093201,99.340000000,100
AAPL,0,20160126,093201,99.290000000,100
AAPL,0,20160126,093202,99.280000000,100
AAPL,0,20160126,093202,99.280000000,100
AAPL,0,20160126,093202,99.280000000,100
AAPL,0,20160126,093202,99.270000000,100
AAPL,0,20160126,093202,99.270000000,100
AAPL,0,20160126,093202,99.270000000,100
AAPL,0,20160126,093202,99.260000000,100
AAPL,0,20160126,093202,99.260000000,100
AAPL,0,20160126,093202,99.260000000,100
AAPL,0,20160126,093202,99.260000000,100
AAPL,0,20160126,093202,99.260000000,100
AAPL,0,20160126,093202,99.260000000,100
AAPL,0,20160126,093202,99.260000000,100
AAPL,0,20160126,093202,99.250000000,100
AAPL,0,20160126,093203,99.240000000,100
AAPL,0,20160126,093203,99.200000000,200
AAPL,0,20160126,093203,99.200000000,100
AAPL,0,20160126,093203,99.190000000,100
AAPL,0,20160126,093203,99.200000000,100
AAPL,0,20160126,093203,99.200000000,100
AAPL,0,20160126,093203,99.200000000,100
AAPL,0,20160126,093203,99.200000000,100
AAPL,0,20160126,093203,99.200000000,100
AAPL,0,20160126,093203,99.200000000,100
AAPL,0,20160126,093203,99.200000000,100
AAPL,0,20160126,093205,99.110000000,400
AAPL,0,20160126,093205,99.110000000,400
AAPL,0,20160126,093205,99.120000000,100
AAPL,0,20160126,093206,99.110000000,100
AAPL,0,20160126,093206,99.120000000,100
AAPL,0,20160126,093206,99.110000000,100
AAPL,0,20160126,093206,99.120000000,100
AAPL,0,20160126,093206,99.110000000,100
AAPL,0,20160126,093206,99.120000000,100
AAPL,0,20160126,093207,99.110000000,100
AAPL,0,20160126,093207,99.110000000,100
AAPL,0,20160126,093207,99.110000000,100
AAPL,0,20160126,093208,99.130000000,100
AAPL,0,20160126,093208,99.140000000,100
AAPL,0,20160126,093208,99.140000000,100
AAPL,0,20160126,093208,99.150000000,100
AAPL,0,20160126,093209,99.160000000,100
AAPL,0,20160126,093210,99.180000000,100
AAPL,0,20160126,093210,99.180000000,200
AAPL,0,20160126,093210,99.160000000,100
AAPL,0,20160126,093210,99.170000000,100
AAPL,0,20160126,093212,99.160000000,100
AAPL,0,20160126,093212,99.160000000,300
AAPL,0,20160126,093212,99.150000000,100
